registry_version,section,track,geometry,system,target,objective,pool,quota,e_dec_defined_test,n_signals,optimal_dec,optimal_perc,no_shared_optimum,argmax_dec,argmax_perc,kendall_tau,n_val,n_affected_val_dec,n_affected_val_perc,included,drop_reason,selected_dec,selected_perc,same_winner,gain_test_dec_selected,gain_test_perc_selected,diff_gain,all_cheap_loss,diff_share,diff_share_lo,diff_share_hi,diff_gain_lo,diff_gain_hi,note_gain_interval,n_cells,n_same_winner,cells
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_dE,old,0.5,True,14.0,uncertainty,dE_exact|dE_E1_fn_only,True,uncertainty,dE_exact,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_risk,P1,0.1,True,4.0,uncertainty,criticality_cheap,True,uncertainty,criticality_cheap,0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_risk,P1,0.2,True,4.0,criticality_cheap,uncertainty,True,criticality_cheap,uncertainty,0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_risk,P1,0.3,True,4.0,criticality_cheap,uncertainty,True,criticality_cheap,uncertainty,0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_risk,P1,0.5,True,4.0,uncertainty,criticality_cheap,True,uncertainty,criticality_cheap,0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_risk,P2,0.1,True,10.0,R1_mlp_clf,criticality_cheap,True,R1_mlp_clf,criticality_cheap,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_risk,P2,0.2,True,10.0,gate_ridge,uncertainty,True,gate_ridge,uncertainty,0.28888888888888886,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_risk,P2,0.3,True,10.0,criticality_cheap,uncertainty,True,criticality_cheap,uncertainty,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_risk,P2,0.5,True,10.0,uncertainty,criticality_cheap,True,uncertainty,criticality_cheap,0.5111111111111111,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_risk,old,0.1,True,14.0,dE_exact|dE_E1_fn_only,dE_E6_risk_weighted,True,dE_exact,dE_E6_risk_weighted,0.42222222222222217,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_risk,old,0.2,True,14.0,dE_exact|dE_E1_fn_only,dE_E6_risk_weighted,True,dE_exact,dE_E6_risk_weighted,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_risk,old,0.3,True,14.0,dE_exact|dE_E1_fn_only,dE_E6_risk_weighted,True,dE_exact,dE_E6_risk_weighted,0.5111111111111111,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,KITTI,mono,traj,JB,E_perc_risk,old,0.5,True,14.0,uncertainty,dE_E6_risk_weighted,True,uncertainty,dE_E6_risk_weighted,0.42222222222222217,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,safety,E_perc_dE,P1,0.1,True,3.0,random,random,False,random,random,0.816496580927726,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,safety,E_perc_dE,P1,0.2,True,3.0,trivial_ego_speed,random,True,trivial_ego_speed,random,0.33333333333333337,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,safety,E_perc_dE,P1,0.3,True,3.0,trivial_ego_speed,random,True,trivial_ego_speed,random,-0.33333333333333337,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,safety,E_perc_dE,P1,0.5,True,3.0,criticality_cheap,random,True,criticality_cheap,random,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,safety,E_perc_dE,P2,0.1,True,9.0,gate_gbm,R1_gbm_reg,True,gate_gbm,R1_gbm_reg,0.29424494316824984,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,safety,E_perc_dE,P2,0.2,True,9.0,gate_ridge|gate_gbm,random,True,gate_ridge,random,-0.22857142857142856,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,safety,E_perc_dE,P2,0.3,True,9.0,gate_ridge|gate_gbm,random,True,gate_ridge,random,-0.14085904245475275,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,safety,E_perc_dE,P2,0.5,True,9.0,gate_gbm,gate_gbm,False,gate_gbm,gate_gbm,-0.05555555555555555,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,safety,E_perc_dE,old,0.1,True,11.0,gate_gbm,dE_E1_fn_only,True,gate_gbm,dE_E1_fn_only,0.1555231582719478,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,safety,E_perc_dE,old,0.2,True,11.0,gate_ridge|gate_gbm,dE_E1_fn_only,True,gate_ridge,dE_E1_fn_only,-0.16666666666666666,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,safety,E_perc_dE,old,0.3,True,11.0,gate_ridge|gate_gbm,dE_E1_fn_only,True,gate_ridge,dE_E1_fn_only,-0.14679516868351475,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,safety,E_perc_dE,old,0.5,True,11.0,gate_gbm,dE_E1_fn_only,True,gate_gbm,dE_E1_fn_only,-0.2,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,safety,E_perc_risk,P1,0.1,True,3.0,random,criticality_cheap,True,random,criticality_cheap,0.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,safety,E_perc_risk,P1,0.2,True,3.0,trivial_ego_speed,criticality_cheap,True,trivial_ego_speed,criticality_cheap,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,safety,E_perc_risk,P1,0.3,True,3.0,trivial_ego_speed,criticality_cheap,True,trivial_ego_speed,criticality_cheap,-0.33333333333333337,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,safety,E_perc_risk,P1,0.5,True,3.0,criticality_cheap,criticality_cheap,False,criticality_cheap,criticality_cheap,0.33333333333333337,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,safety,E_perc_risk,P2,0.1,True,9.0,gate_gbm,criticality_cheap,True,gate_gbm,criticality_cheap,0.14506471329641488,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,safety,E_perc_risk,P2,0.2,True,9.0,gate_ridge|gate_gbm,criticality_cheap,True,gate_ridge,criticality_cheap,-0.02817180849095055,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,safety,E_perc_risk,P2,0.3,True,9.0,gate_ridge|gate_gbm,criticality_cheap,True,gate_ridge,criticality_cheap,0.253546276418555,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,safety,E_perc_risk,P2,0.5,True,9.0,gate_gbm,criticality_cheap,True,gate_gbm,criticality_cheap,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,safety,E_perc_risk,old,0.1,True,11.0,gate_gbm,dE_E6_risk_weighted,True,gate_gbm,dE_E6_risk_weighted,-0.019262853213235488,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,safety,E_perc_risk,old,0.2,True,11.0,gate_ridge|gate_gbm,dE_E6_risk_weighted,True,gate_ridge,dE_E6_risk_weighted,0.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,safety,E_perc_risk,old,0.3,True,11.0,gate_ridge|gate_gbm,dE_E6_risk_weighted,True,gate_ridge,dE_E6_risk_weighted,0.14679516868351475,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,safety,E_perc_risk,old,0.5,True,11.0,gate_gbm,dE_E6_risk_weighted,True,gate_gbm,dE_E6_risk_weighted,0.018181818181818184,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,scalar_J,E_perc_dE,P1,0.1,True,3.0,random,random,False,random,random,1.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,scalar_J,E_perc_dE,P1,0.2,True,3.0,trivial_ego_speed,random,True,trivial_ego_speed,random,0.33333333333333337,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,scalar_J,E_perc_dE,P1,0.3,True,3.0,trivial_ego_speed,random,True,trivial_ego_speed,random,-0.33333333333333337,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,scalar_J,E_perc_dE,P1,0.5,True,3.0,criticality_cheap,random,True,criticality_cheap,random,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,scalar_J,E_perc_dE,P2,0.1,True,9.0,gate_gbm,random,True,gate_gbm,random,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,scalar_J,E_perc_dE,P2,0.2,True,9.0,gate_gbm,random,True,gate_gbm,random,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,scalar_J,E_perc_dE,P2,0.3,True,9.0,gate_gbm,random,True,gate_gbm,random,0.19720265943665388,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,scalar_J,E_perc_dE,P2,0.5,True,9.0,gate_gbm,R1_mlp_clf,True,gate_gbm,R1_mlp_clf,0.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,scalar_J,E_perc_dE,old,0.1,True,11.0,gate_gbm,dE_E1_fn_only,True,gate_gbm,dE_E1_fn_only,-0.05454545454545454,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,scalar_J,E_perc_dE,old,0.2,True,11.0,gate_gbm,dE_E1_fn_only,True,gate_gbm,dE_E1_fn_only,0.018181818181818184,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,scalar_J,E_perc_dE,old,0.3,True,11.0,gate_gbm,dE_E1_fn_only,True,gate_gbm,dE_E1_fn_only,0.03669879217087869,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,scalar_J,E_perc_dE,old,0.5,True,11.0,gate_gbm,dE_E1_fn_only,True,gate_gbm,dE_E1_fn_only,-0.16363636363636364,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,scalar_J,E_perc_risk,P1,0.1,True,3.0,random,criticality_cheap,True,random,criticality_cheap,0.33333333333333337,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,scalar_J,E_perc_risk,P1,0.2,True,3.0,trivial_ego_speed,criticality_cheap,True,trivial_ego_speed,criticality_cheap,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,scalar_J,E_perc_risk,P1,0.3,True,3.0,trivial_ego_speed,criticality_cheap,True,trivial_ego_speed,criticality_cheap,-0.33333333333333337,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,scalar_J,E_perc_risk,P1,0.5,True,3.0,criticality_cheap,criticality_cheap,False,criticality_cheap,criticality_cheap,0.33333333333333337,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,scalar_J,E_perc_risk,P2,0.1,True,9.0,gate_gbm,criticality_cheap,True,gate_gbm,criticality_cheap,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,scalar_J,E_perc_risk,P2,0.2,True,9.0,gate_gbm,criticality_cheap,True,gate_gbm,criticality_cheap,-0.4444444444444444,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,scalar_J,E_perc_risk,P2,0.3,True,9.0,gate_gbm,criticality_cheap,True,gate_gbm,criticality_cheap,-0.3888888888888889,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,scalar_J,E_perc_risk,P2,0.5,True,9.0,gate_gbm,criticality_cheap,True,gate_gbm,criticality_cheap,0.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,scalar_J,E_perc_risk,old,0.1,True,11.0,gate_gbm,dE_E6_risk_weighted,True,gate_gbm,dE_E6_risk_weighted,-0.0909090909090909,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,scalar_J,E_perc_risk,old,0.2,True,11.0,gate_gbm,dE_E6_risk_weighted,True,gate_gbm,dE_E6_risk_weighted,-0.34545454545454546,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,scalar_J,E_perc_risk,old,0.3,True,11.0,gate_gbm,dE_E6_risk_weighted,True,gate_gbm,dE_E6_risk_weighted,-0.3090909090909091,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,pdm_closed,scalar_J,E_perc_risk,old,0.5,True,11.0,gate_gbm,dE_E6_risk_weighted,True,gate_gbm,dE_E6_risk_weighted,-0.1272727272727273,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,safety,E_perc_dE,P1,0.1,False,3.0,random,random,False,random,random,1.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,safety,E_perc_dE,P1,0.2,False,3.0,random,random,False,random,random,0.33333333333333337,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,safety,E_perc_dE,P1,0.3,False,3.0,random,random,False,random,random,0.33333333333333337,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,safety,E_perc_dE,P1,0.5,False,3.0,trivial_ego_speed,random,True,trivial_ego_speed,random,0.33333333333333337,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,safety,E_perc_dE,P2,0.1,False,9.0,random|R1_mlp_clf|R1_gbm_clf,gate_ridge,True,random,gate_ridge,0.18148850216015694,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,safety,E_perc_dE,P2,0.2,False,9.0,random|R1_mlp_clf|R1_gbm_clf,gate_ridge,True,random,gate_ridge,0.19069251784911845,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,safety,E_perc_dE,P2,0.3,False,9.0,gate_gbm,gate_ridge,True,gate_gbm,gate_ridge,-0.06154574548966636,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,safety,E_perc_dE,P2,0.5,False,9.0,trivial_ego_speed,gate_ridge,True,trivial_ego_speed,gate_ridge,-0.2121212121212121,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,safety,E_perc_dE,old,0.1,False,11.0,random|R1_mlp_clf|R1_gbm_clf,dE_E1_fn_only,True,random,dE_E1_fn_only,-0.07472032220800769,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,safety,E_perc_dE,old,0.2,False,11.0,random|R1_mlp_clf|R1_gbm_clf,dE_E1_fn_only,True,random,dE_E1_fn_only,0.040893041005476534,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,safety,E_perc_dE,old,0.3,False,11.0,gate_gbm,dE_E1_fn_only,True,gate_gbm,dE_E1_fn_only,-0.1386750490563073,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,safety,E_perc_dE,old,0.5,False,11.0,trivial_ego_speed,dE_E1_fn_only,True,trivial_ego_speed,dE_E1_fn_only,-0.33011264588676237,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,safety,E_perc_risk,P1,0.1,False,3.0,random,criticality_cheap,True,random,criticality_cheap,0.33333333333333337,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,safety,E_perc_risk,P1,0.2,False,3.0,random,criticality_cheap,True,random,criticality_cheap,0.33333333333333337,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,safety,E_perc_risk,P1,0.3,False,3.0,random,criticality_cheap,True,random,criticality_cheap,0.33333333333333337,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,safety,E_perc_risk,P1,0.5,False,3.0,trivial_ego_speed,criticality_cheap,True,trivial_ego_speed,criticality_cheap,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,safety,E_perc_risk,P2,0.1,False,9.0,random|R1_mlp_clf|R1_gbm_clf,gate_ridge,True,random,gate_ridge,-0.10573610652753622,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,safety,E_perc_risk,P2,0.2,False,9.0,random|R1_mlp_clf|R1_gbm_clf,gate_ridge,True,random,gate_ridge,-0.06172133998483676,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,safety,E_perc_risk,P2,0.3,False,9.0,gate_gbm,gate_ridge,True,gate_gbm,gate_ridge,-0.4183300132670378,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,safety,E_perc_risk,P2,0.5,False,9.0,trivial_ego_speed,gate_ridge,True,trivial_ego_speed,gate_ridge,-0.3236694374850748,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,safety,E_perc_risk,old,0.1,False,11.0,random|R1_mlp_clf|R1_gbm_clf,dE_E6_risk_weighted,True,random,dE_E6_risk_weighted,-0.21997067253202995,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,safety,E_perc_risk,old,0.2,False,11.0,random|R1_mlp_clf|R1_gbm_clf,dE_E6_risk_weighted,True,random,dE_E6_risk_weighted,-0.0802572353905128,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,safety,E_perc_risk,old,0.3,False,11.0,gate_gbm,dE_E6_risk_weighted,True,gate_gbm,dE_E6_risk_weighted,-0.3304867113278891,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,safety,E_perc_risk,old,0.5,False,11.0,trivial_ego_speed,dE_E6_risk_weighted,True,trivial_ego_speed,dE_E6_risk_weighted,-0.32394177193585,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,scalar_J,E_perc_dE,P1,0.1,True,3.0,random,random,False,random,random,1.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,scalar_J,E_perc_dE,P1,0.2,True,3.0,random,random,False,random,random,0.33333333333333337,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,scalar_J,E_perc_dE,P1,0.3,True,3.0,random,random,False,random,random,0.33333333333333337,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,scalar_J,E_perc_dE,P1,0.5,True,3.0,trivial_ego_speed,random,True,trivial_ego_speed,random,0.33333333333333337,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,scalar_J,E_perc_dE,P2,0.1,True,9.0,R1_mlp_clf,gate_ridge,True,R1_mlp_clf,gate_ridge,0.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,scalar_J,E_perc_dE,P2,0.2,True,9.0,R1_mlp_clf,R1_gbm_clf,True,R1_mlp_clf,R1_gbm_clf,0.14085904245475275,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,scalar_J,E_perc_dE,P2,0.3,True,9.0,R1_mlp_clf,R1_gbm_reg,True,R1_mlp_clf,R1_gbm_reg,0.11428571428571428,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,scalar_J,E_perc_dE,P2,0.5,True,9.0,R1_gbm_clf,gate_ridge,True,R1_gbm_clf,gate_ridge,-0.16666666666666666,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,scalar_J,E_perc_dE,old,0.1,True,11.0,R1_mlp_clf,dE_E1_fn_only,True,R1_mlp_clf,dE_E1_fn_only,0.06030226891555272,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,scalar_J,E_perc_dE,old,0.2,True,11.0,R1_mlp_clf,dE_E1_fn_only,True,R1_mlp_clf,dE_E1_fn_only,0.11009637651263605,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,scalar_J,E_perc_dE,old,0.3,True,11.0,R1_mlp_clf,dE_E1_fn_only,True,R1_mlp_clf,dE_E1_fn_only,0.09259259259259259,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,scalar_J,E_perc_dE,old,0.5,True,11.0,R1_gbm_clf,dE_E1_fn_only,True,R1_gbm_clf,dE_E1_fn_only,-0.2,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,scalar_J,E_perc_risk,P1,0.1,True,3.0,random,criticality_cheap,True,random,criticality_cheap,0.33333333333333337,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,scalar_J,E_perc_risk,P1,0.2,True,3.0,random,criticality_cheap,True,random,criticality_cheap,0.33333333333333337,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,scalar_J,E_perc_risk,P1,0.3,True,3.0,random,criticality_cheap,True,random,criticality_cheap,0.33333333333333337,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,scalar_J,E_perc_risk,P1,0.5,True,3.0,trivial_ego_speed,criticality_cheap,True,trivial_ego_speed,criticality_cheap,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,scalar_J,E_perc_risk,P2,0.1,True,9.0,R1_mlp_clf,criticality_cheap,True,R1_mlp_clf,criticality_cheap,0.3268602252303067,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,scalar_J,E_perc_risk,P2,0.2,True,9.0,R1_mlp_clf,criticality_cheap,True,R1_mlp_clf,criticality_cheap,0.36623351038235713,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,scalar_J,E_perc_risk,P2,0.3,True,9.0,R1_mlp_clf,criticality_cheap,True,R1_mlp_clf,criticality_cheap,0.3098898934004561,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,scalar_J,E_perc_risk,P2,0.5,True,9.0,R1_gbm_clf,criticality_cheap,True,R1_gbm_clf,criticality_cheap,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,scalar_J,E_perc_risk,old,0.1,True,11.0,R1_mlp_clf,dE_E6_risk_weighted,True,R1_mlp_clf,dE_E6_risk_weighted,0.3417128571881321,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,scalar_J,E_perc_risk,old,0.2,True,11.0,R1_mlp_clf,dE_E6_risk_weighted,True,R1_mlp_clf,dE_E6_risk_weighted,0.2935903373670295,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,scalar_J,E_perc_risk,old,0.3,True,11.0,R1_mlp_clf,dE_E6_risk_weighted,True,R1_mlp_clf,dE_E6_risk_weighted,0.2568915451961508,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuPlan,n/a,idm,scalar_J,E_perc_risk,old,0.5,True,11.0,R1_gbm_clf,dE_E6_risk_weighted,True,R1_gbm_clf,dE_E6_risk_weighted,-0.018181818181818184,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,validation_selection,nuScenes,oracle,brake,J,E_perc_dE,P1,0.1,,,,,,,,,636.0,50.0,332.0,True,,trivial_ego_speed,uncertainty,False,9.24960069402452,2.2708180957821487,-6.978782598242372,246.6178238736764,-0.028297965202292406,-0.09118150400535983,0.01970073909242198,-22.48698409533075,4.858553403676176,share interval x the test all-cheap loss,,,
2026-09-23.1,validation_selection,nuScenes,oracle,brake,J,E_perc_dE,P1,0.2,,,,,,,,,636.0,50.0,332.0,True,,trivial_ego_speed,uncertainty,False,10.066686372121431,0.8173319606346463,-9.249354411486784,246.6178238736764,-0.03750480912614219,-0.12938501316520643,0.05822853756203291,-31.908650388670182,14.360195220895182,share interval x the test all-cheap loss,,,
2026-09-23.1,validation_selection,nuScenes,oracle,brake,J,E_perc_dE,P1,0.3,,,,,,,,,636.0,50.0,332.0,True,,trivial_ego_speed,uncertainty,False,19.056865734521214,17.562871202515574,-1.4939945320056403,246.6178238736764,-0.006057934128763136,-0.20162961237686672,0.09610510518849961,-49.72545623287576,23.701231904738542,share interval x the test all-cheap loss,,,
2026-09-23.1,validation_selection,nuScenes,oracle,brake,J,E_perc_dE,P1,0.5,,,,,,,,,636.0,50.0,332.0,True,,trivial_ego_speed,uncertainty,False,37.57640507212051,18.47351972814526,-19.10288534397525,246.6178238736764,-0.0774594676245307,-0.20065225885176258,0.02637040073742171,-49.48442343335931,6.503410844539733,share interval x the test all-cheap loss,,,
