status,track,geometry,system,target,architecture,kind,label,quota,k,ndg,minus_random,boot_dropped,minus_random_lo,minus_random_hi,minus_V,minus_V_lo,minus_V_hi,minus_rankV,minus_rankV_lo,minus_rankV_hi,minus_secdfV,minus_secdfV_lo,minus_secdfV_hi,pooled_against,n_cells,note
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_reg,regression,Q,0.5,376.0,0.4911100122621323,0.21092779786257831,0.0,-0.053803682035738216,0.3864797611346018,0.392321536424315,0.015489914151800023,0.5637842361291896,0.28300991798386477,-0.11107738778065815,0.4818634080974362,0.38157111895633267,0.15064531346856566,0.5317762398161154,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_reg,regression,G,0.1,75.0,0.11577506677157434,0.06754370737150896,0.0,-0.11927888244491251,0.255950489690978,0.15818658493246912,-0.013561912999359908,0.39056987264679094,0.09676651999684349,-0.11565114119012439,0.28584276634188865,0.08938089737950389,-0.11462979642272006,0.3035654690317728,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_reg,regression,G,0.2,150.0,0.27219626725255164,0.16020844488310979,0.0,-0.05288155768988103,0.30477281744923135,0.2937945335530626,0.1042450326188369,0.49777976635661647,0.23036936744235992,-0.03008646623895072,0.35417007700012404,0.17219651644324818,0.0037276390986083416,0.38294562905991364,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_reg,regression,G,0.3,226.0,0.28602386900340426,0.11593858003015459,0.0,-0.11234121763289555,0.2502480032691475,0.29382360251115147,0.040080227208799175,0.42860358996981757,0.25097621737731407,0.02660731263139137,0.37294891036616157,0.22382361480395385,0.09456594757188506,0.40080851574312604,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_reg,regression,G,0.5,376.0,0.3697422144995977,0.09397361837191746,0.0,-0.09229181925616607,0.2572001279110862,0.2709537386617804,-0.0009162856654939096,0.46955064188396817,0.16164212022133018,-0.13900430974773692,0.3750744146148227,0.2602033211937981,0.06657977958896984,0.44746003213867225,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,binary,V,0.1,75.0,0.07113486666854715,0.003175778928629341,0.0,-0.21556791504203235,0.1420986771995213,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,binary,V,0.2,150.0,0.10173376493569976,-0.01786692022138798,0.0,-0.22528254120145003,0.1512076995816666,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,binary,V,0.3,226.0,0.1204799729084085,-0.04234300218866945,0.0,-0.2584541962160266,0.1800675959978702,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,binary,V,0.5,376.0,0.16450136543294094,-0.10489835358712711,0.0,-0.3444666334370235,0.10862605250808148,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,binary,Q,0.1,75.0,0.015760348615997496,-0.013560995177615647,0.0,-0.16885251233258725,0.13510027480844625,-0.05537451805254966,-0.1926799081740176,0.22587797736770915,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,binary,Q,0.2,150.0,0.13225940397363484,0.01865678395208625,0.0,-0.1405768750494936,0.14887559846094128,0.03052563903793508,-0.09150845414833753,0.20059779466001335,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,binary,Q,0.3,226.0,0.13626536467287206,-0.00748992790893976,0.0,-0.184598093234,0.1382127390727375,0.015785391764463558,-0.11646743566306825,0.24331865665475466,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,binary,Q,0.5,376.0,0.1436007850938639,-0.07669118845208035,0.0,-0.25022910083130484,0.11140026626234545,-0.020900580339077046,-0.16852931599901283,0.34055243822043807,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,binary,G,0.1,75.0,-0.04319351693769099,-0.11409593441349451,0.0,-0.3264200162421384,0.1149411251800161,-0.11432838360623815,-0.3013023049284852,0.10484586280870509,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,binary,G,0.2,150.0,0.0799587463121051,-0.05102676227830983,0.0,-0.3278362585290387,0.17083263903396234,-0.021775018623594655,-0.24431656446614866,0.2648005577914879,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,binary,G,0.3,226.0,0.03773913434865812,-0.07332206853558612,0.0,-0.3451333151507953,0.15307600182363296,-0.0827408385597504,-0.2628777778738039,0.3242445785900662,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,binary,G,0.5,376.0,0.2625475842771562,0.008810199037516482,0.0,-0.16439872624137167,0.1781331175907444,0.09804621884421524,-0.14384733496875934,0.44236287003228164,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,binary,V,0.1,75.0,0.04857738130451456,-0.004795631410016245,0.0,-0.20250142297439327,0.09403366750049093,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,binary,V,0.2,150.0,0.09010515101103672,-0.061519514496625106,0.0,-0.39161653772100885,0.20600551304653236,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,binary,V,0.3,226.0,0.2585242157551838,0.03622807978713702,0.0,-0.39233765530743325,0.33175138740756505,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,binary,V,0.5,376.0,0.38476561001988047,0.08994430849663655,0.0,-0.27728599901439366,0.33686138658052606,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,binary,Q,0.1,75.0,0.253127470318625,0.12669666130123433,0.0,-0.11625676133324161,0.3213722925185538,0.20455008901411043,-0.09299908210631591,0.34085284202484295,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,binary,Q,0.2,150.0,0.2920607375332242,0.1403921288849558,0.0,-0.13817184236543095,0.3643823986620342,0.20195558652218748,-0.011031992412446377,0.4609178885318551,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,binary,Q,0.3,226.0,0.3135710506850773,0.13302007714084152,0.0,-0.13570223259970574,0.3191133829663789,0.055046834929893484,-0.09859456770257818,0.3875436301363387,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,binary,Q,0.5,376.0,0.43630789303128076,0.15152635120365862,0.0,-0.08624330281129176,0.34367546294000073,0.05154228301140029,-0.1305255901975903,0.3400058441327521,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,binary,G,0.1,75.0,0.11881052837887907,0.05037251665602689,0.0,-0.11729020293719349,0.1964134083896941,0.07023314707436451,-0.13413933535495606,0.29430695179544125,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,binary,G,0.2,150.0,0.1452387200158509,0.03542061815486336,0.0,-0.1576801234140104,0.19969533860542046,0.05513356900481417,-0.1721286934887121,0.4406241871812605,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,binary,G,0.3,226.0,0.131119629608868,0.011508485682065556,0.0,-0.18712764864968467,0.20809958142267243,-0.1274045861463158,-0.32579025874371537,0.42531987876213867,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,binary,G,0.5,376.0,0.2976897988413319,0.07219963350459299,0.0,-0.13269841687471437,0.21284748428667577,-0.08707581117854857,-0.19849406407093148,0.24115317655261606,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,regression,V,0.1,75.0,0.1521784154515276,0.09445800464948202,0.0,-0.06365870469924749,0.24237542601881248,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,regression,V,0.2,150.0,0.2602225170775465,0.12391885557261915,0.0,-0.046044906457403376,0.30730968630266586,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,regression,V,0.3,226.0,0.25182021784553055,0.12004573718086448,0.0,-0.053346642899522026,0.2707788718997371,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,regression,V,0.5,376.0,0.365311070310165,0.16633621949252841,0.0,-0.026943896251892918,0.3325647606308007,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,regression,rankV,0.1,75.0,0.07056738283208965,0.013366661586296992,0.0,-0.15749949923022252,0.15228082922697556,-0.08161103261943796,-0.19121638349851788,0.029078415005649838,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,regression,rankV,0.2,150.0,0.12957556546766894,0.03590810708800351,0.0,-0.13078582468273373,0.16451208527499184,-0.13064695160987758,-0.21089691284264103,0.05161829894454561,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,regression,rankV,0.3,226.0,0.20103735428356134,0.06259495258848229,0.0,-0.16333863572527776,0.22291951044245092,-0.050782863561969205,-0.24980467985475407,0.08310018585160818,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,regression,rankV,0.5,376.0,0.20395278787482052,-0.008965656496541102,0.0,-0.21018758575992907,0.13941804327299762,-0.1613582824353445,-0.4521376846971373,0.03905392231291079,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,regression,secdfV,0.1,75.0,0.18903144259488136,0.095241187788735,0.0,-0.07045290111161555,0.2556980507463995,0.036853027143353756,-0.14304478012935226,0.1705850910700505,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,regression,secdfV,0.2,150.0,0.23551391075504033,0.12458136972730546,0.0,-0.07832717251274585,0.2909850204192386,-0.024708606322506182,-0.1822258967796033,0.21773045866544147,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,regression,secdfV,0.3,226.0,0.2945183734604773,0.14593159071761033,0.0,-0.053930405150333795,0.32811664838531707,0.042698155614946776,-0.15076853884685046,0.2989820015212967,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,regression,secdfV,0.5,376.0,0.3077595189365938,0.10373449964350448,0.0,-0.08511686045791034,0.26138054223085133,-0.05755155137357121,-0.22003048679305323,0.10992339649444278,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,regression,Q,0.1,75.0,0.0036605713480193777,-0.06173959018322935,0.0,-0.3021190200301928,0.08657266471460996,-0.14851784410350824,-0.34437174239101603,0.022973408815802357,-0.06690681148407027,-0.19280066978803564,0.03586994405048432,-0.185370871246862,-0.35823012617522293,0.02517608122376981,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,regression,Q,0.2,150.0,-0.040490119389696266,-0.15182127172820403,0.0,-0.3712109018783986,0.003679146542705954,-0.3007126364672428,-0.4652748770583,-0.09513541520152345,-0.1700656848573652,-0.29305524681240475,-0.08575550587803399,-0.2760040301447366,-0.4132978965710371,-0.1303580544921698,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,regression,Q,0.3,226.0,0.10637031917697583,-0.08408337714000415,0.0,-0.3253948351816644,0.16166391089493268,-0.14544989866855473,-0.39613704226502183,-0.028206413624967223,-0.09466703510658551,-0.3446137273552992,0.029820878574128802,-0.1881480542835015,-0.5039315608813566,-0.005455031746006095,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,regression,Q,0.5,376.0,0.10309967212732779,-0.11590154912240126,0.0,-0.3648532347492342,0.09246971135020697,-0.26221139818283723,-0.5915914737385355,-0.06843972394315868,-0.10085311574749273,-0.33143011715984355,0.08026672221169193,-0.20465984680926602,-0.5127335920523214,0.025640500950327754,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,regression,G,0.1,75.0,-0.08891936318348809,-0.11823116125912908,0.0,-0.3530566553529835,0.08756647625600393,-0.2410977786350157,-0.4506200452707336,0.08569215027006226,-0.15948674601557772,-0.2965122813441073,0.10201488413686287,-0.27795080577836945,-0.44317591932973277,0.02279523633317321,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,regression,G,0.2,150.0,0.09929481039185449,-0.021239142088382543,0.0,-0.22752915783100727,0.16640606788551687,-0.160927706685692,-0.3509889775857478,0.123556506894327,-0.030280755075814444,-0.19897016668590672,0.1386088541012259,-0.13621910036318585,-0.2408797967637757,-0.03168627689569479,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,regression,G,0.3,226.0,0.112181832250438,-0.02436699624009289,0.0,-0.2470142612406697,0.16160667426293115,-0.13963838559509256,-0.35206510782268957,0.10089998140868936,-0.08885552203312334,-0.23473501479600464,0.11355724247461133,-0.18233654121003934,-0.41349381701077126,-0.01875771106085982,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,regression,G,0.5,376.0,0.26704747478209656,0.0538693551420468,0.0,-0.21921303803325365,0.24956665235901507,-0.09826359552806846,-0.4662127633118615,0.15183267957172294,0.06309468690727604,-0.15945931609194813,0.3165539707333643,-0.04071204415449725,-0.3351041487509338,0.16094120218562422,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,regression,V,0.1,75.0,-0.1153245115766636,-0.16708404260708568,0.0,-0.34257447375925465,-0.044917387618544156,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,regression,V,0.2,150.0,-0.06207022040858505,-0.17132393000683083,0.0,-0.3970471799348808,0.0156106059767858,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,regression,V,0.3,226.0,-0.0065369250984928535,-0.16937950530059948,0.0,-0.4188651327970546,0.05578588685440186,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,regression,V,0.5,376.0,0.1569870725547404,-0.08148669590712669,0.0,-0.37962259314753255,0.1363914473432749,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,regression,rankV,0.1,75.0,0.08469929014398986,0.0404595372864223,0.0,-0.08859575650876005,0.1573422359733933,0.20002380172065345,0.055544303454749415,0.36306343593003465,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,regression,rankV,0.2,150.0,0.10769911901514288,0.019369952003699887,0.0,-0.17192068099929791,0.17678009414297607,0.16976933942372793,0.040823578143335204,0.37662411408210344,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,regression,rankV,0.3,226.0,0.22331605288563613,0.0693872023887819,0.0,-0.201026903499088,0.2576597252953336,0.229852977984129,0.07071053317902688,0.45525750777802415,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,regression,rankV,0.5,376.0,0.20425367162585903,-0.0009056361626836799,0.0,-0.29103090996374703,0.20675313383837451,0.04726659907111863,-0.088464530005578,0.35202106649313725,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,regression,secdfV,0.1,75.0,0.12585906084517212,0.04510752851057528,0.0,-0.1893663726404522,0.20997369660890358,0.24118357242183572,0.056099810790999925,0.4096998417433325,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,regression,secdfV,0.2,150.0,0.15432884879813746,0.040005711749894285,0.0,-0.1941454958609682,0.2182468564979799,0.21639906920672253,0.04825722962548516,0.43449775954563047,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,regression,secdfV,0.3,226.0,0.15506516236199688,1.6584981306974277e-05,0.0,-0.30540899378679925,0.2168493854078023,0.16160208746048974,0.003334650762595965,0.36330285372020693,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,regression,secdfV,0.5,376.0,0.22868112843207875,0.01245271372191589,0.0,-0.24178926014710833,0.18928180047430182,0.07169405587733835,-0.06900272625079637,0.3259011847588979,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,regression,Q,0.1,75.0,0.1813472654872931,0.062128191785246166,0.0,-0.14687073105005802,0.22371025638436645,0.2966717770639567,0.06272302582277099,0.4013144152033163,0.09664797534330324,-0.12341073287115673,0.14979066068804225,0.05548820464212098,-0.24141239464486156,0.21235033320427055,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,regression,Q,0.2,150.0,0.19069146397359227,0.07482786174254995,0.0,-0.1632142184729056,0.29064834394617917,0.25276168438217733,0.05312703511373736,0.41236872404241987,0.08299234495844938,-0.11430445534653312,0.21585154015255154,0.036362615175454804,-0.23196812824971844,0.22811051458653456,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,regression,Q,0.3,226.0,0.17688648184744946,0.04434894114915405,0.0,-0.2793738676622435,0.33270053258181753,0.1834234069459423,-0.003316640984363876,0.40654143295255946,-0.04642957103818668,-0.33968601470589727,0.1934956713185205,0.021821319485452573,-0.2224306479863002,0.2713318264177834,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,regression,Q,0.5,376.0,0.40060749436907983,0.1640242558222281,0.0,-0.07953088218667122,0.3401513902329963,0.24362042181433943,0.005355192666281361,0.5676840883065671,0.1963538227432208,-0.1708322179583215,0.49548008004631533,0.17192636593700109,-0.1124958629119705,0.4089230556490502,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,regression,G,0.1,75.0,0.03354246486763947,-0.0009868269890986156,0.0,-0.13036631317069303,0.11886466860891548,0.14886697644430308,0.0644510369532917,0.34303410402261586,-0.05115682527635039,-0.16278143911464946,0.1521664914380753,-0.09231659597753265,-0.2467206119684259,0.17239947729456595,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,regression,G,0.2,150.0,0.1273582314482012,0.048093570726024534,0.0,-0.09493672400002065,0.19218212148680927,0.18942845185678625,0.028538831496842026,0.47624747931773803,0.019659112433058304,-0.1669804290273016,0.29040280036202165,-0.026970617349936277,-0.13844856805036487,0.24868510097224183,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,regression,G,0.3,226.0,0.20294493086856838,0.044963229994944655,0.0,-0.13638734560173343,0.1971745695382053,0.20948185596706123,0.010265710911066477,0.4771514720382334,-0.020371122017067755,-0.24818233744202664,0.2708534685664745,0.047879768506571496,-0.15413611641688166,0.32705382063153454,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,regression,G,0.5,376.0,0.26956656065685125,0.042824827774832805,0.0,-0.12218535799782125,0.22253894819393585,0.11257948810211085,-0.13263716580140852,0.4734636802482528,0.06531288903099222,-0.22048802641764245,0.3814865268697185,0.040885432224772505,-0.16934651297235376,0.30279286428386426,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_clf,binary,V,0.1,75.0,0.004847750510364475,-0.0451812763210403,0.0,-0.19224211994907917,0.06693307997708361,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_clf,binary,V,0.2,150.0,0.06451563092146581,-0.03397059439920076,0.0,-0.2350196178037836,0.14264310891974774,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_clf,binary,V,0.3,226.0,0.19103892955883386,0.04032487242898556,0.0,-0.18643860356328823,0.19201261829608998,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_clf,binary,V,0.5,376.0,0.18389904179966346,-0.02512838790612599,0.0,-0.19754209983691018,0.09598585498298848,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_clf,binary,Q,0.1,75.0,-0.06234759507583595,-0.07175403406666778,0.0,-0.339018722933611,0.10942102870883387,-0.06719534558620043,-0.24550711929741276,0.18266734720101352,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_clf,binary,Q,0.2,150.0,0.05936856039502624,-0.032772599257798685,0.0,-0.2358118870945771,0.1064807180807188,-0.005147070526439569,-0.16740586030107962,0.21755996622963789,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_clf,binary,Q,0.3,226.0,0.04057754782873854,-0.07232533042549559,0.0,-0.27681403314081726,0.0860925193119353,-0.15046138173009532,-0.24572747284710142,0.1080522906162624,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_clf,binary,Q,0.5,376.0,0.11861022096759503,-0.07161073808469523,0.0,-0.2674452659059783,0.128700240686648,-0.06528882083206843,-0.25563927745679244,0.25432671378557803,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_clf,binary,G,0.1,75.0,-0.09906015511076235,-0.16160159273412072,0.0,-0.429692855361316,0.018096414830436194,-0.10390790562112683,-0.30411098652669166,0.06170947966062191,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_clf,binary,G,0.2,150.0,-0.053284550678628625,-0.16033924235611238,0.0,-0.43829224376527054,0.04159350559991131,-0.11780018160009444,-0.3462762231440208,0.09723169370633257,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_clf,binary,G,0.3,226.0,-0.10001112116211501,-0.19168394741358388,0.0,-0.4806084178411151,0.04774172673047372,-0.29105005072094886,-0.42741709716680787,0.05065507348789813,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_clf,binary,G,0.5,376.0,0.1639524340916757,-0.07478777388762348,0.0,-0.29544101949276824,0.11077982134791994,-0.019946607707987757,-0.26559063545251815,0.16708735349656811,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_clf,binary,V,0.1,75.0,0.0726390887865458,0.0013546510918314473,0.0,-0.20526478174566798,0.18692771455376578,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_clf,binary,V,0.2,150.0,0.13124556804721843,0.018712445206487734,0.0,-0.2516998376870709,0.2436837500259938,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_clf,binary,V,0.3,226.0,0.10391328012805408,-0.04988900472564374,0.0,-0.39146660332827443,0.18257055049365084,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_clf,binary,V,0.5,376.0,0.20416971796839067,-0.020980779035989338,0.0,-0.37641146631424394,0.26137340805291237,,,,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_clf,binary,Q,0.1,75.0,0.18894527165841887,0.09412574845331362,0.0,-0.10239405377347385,0.2606350019410505,0.11630618287187307,-0.07514179906247234,0.25910665503765434,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_clf,binary,Q,0.2,150.0,0.2169765342872288,0.10404636683318376,0.0,-0.15502551311771323,0.3082570913203551,0.08573096624001036,-0.07343109040974136,0.2773124359113119,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_clf,binary,Q,0.3,226.0,0.1823797997262915,0.03241314781768955,0.0,-0.26492826824467564,0.2535963583642402,0.07846651959823743,-0.11356460775846675,0.33942566640414196,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_clf,binary,Q,0.5,376.0,0.2968047300400662,0.07188645814972631,0.0,-0.22567680941667512,0.3054508412104378,0.09263501207167552,-0.13438374215929771,0.443319303727371,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_clf,binary,G,0.1,75.0,0.007948570057650107,-0.04243218673401402,0.0,-0.25007503012075677,0.09686128534761296,-0.0646905187288957,-0.19052148823744838,0.1791655126413912,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_clf,binary,G,0.2,150.0,0.052456000582823376,-0.04421757776320816,0.0,-0.2264542123281973,0.10991772292099561,-0.07878956746439505,-0.26096342083801155,0.26811012546035046,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_clf,binary,G,0.3,226.0,0.11671378080956733,-0.00513953557964956,0.0,-0.17260330202832744,0.1591340913027244,0.012800500681513255,-0.24440716696695985,0.5051487090415073,,,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_clf,binary,G,0.5,376.0,0.24169809127844982,0.03932268492050501,0.0,-0.14590978737053917,0.1883153974488809,0.03752837331005915,-0.21959685785120067,0.43008879292886465,,,,,,,,,
